audio,is_forgered_index,is_forgered_category,forgery_type_index,forgery_type_category
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SI1734.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SI568.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SX265.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SI716.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SI841.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SI2061.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SX156.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SX159.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SI1508.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SI459.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SI1009.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SX72.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SI823.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SX14.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SX321.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SI1144.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SI1350.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SI1158.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SI1628.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SI1604.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SI1330.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SI1455.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SI903.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SI2002.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SI1903.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SI778.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SI772.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SI2275.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SI2288.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SI2195.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SI1506.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SI1669.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SI779.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SI1016.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SI935.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SI1556.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SI584.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SI2236.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SI2014.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SI1010.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SX298.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SI1813.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SI1333.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SI460.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SI2174.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SX246.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SX379.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SI493.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SI2329.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SI2019.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SI1445.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SI1877.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SI1866.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SI886.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SI1114.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SX89.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SI2194.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SI1636.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SX406.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SI1073.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SI1569.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SI827.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SX317.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SX264.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SI2202.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SI1357.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SI955.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SI2225.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SI2065.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SI1939.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SI1367.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SI944.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SX149.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SX23.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SI878.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SI1132.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SI913.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SI664.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SI1693.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SI1940.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SI1057.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SI2146.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SI2274.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SI1060.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SI1484.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SX13.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SI2100.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SX425.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SI767.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SI1183.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SX357.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SI1725.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SI1405.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SI2192.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SX211.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SI1093.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SI1370.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SI1498.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SX427.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SI1768.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SI2223.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SI1665.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SI1109.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SI953.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SI1582.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SI2093.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SI2270.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SI1645.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SX44.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SX332.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SI2189.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SI1834.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SI1843.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SI1915.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SI814.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SX147.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SI519.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SX106.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SI949.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SI2215.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SI958.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SI593.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SI1085.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SI731.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SI1104.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SX62.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SI1495.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SI1435.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SI633.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SI948.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SX313.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SX377.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SI1116.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SI527.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SI734.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SI2041.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SI1936.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SX421.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SX448.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SI680.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SI522.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SX109.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SX236.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SI1632.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SI2335.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SI571.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SI1386.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SI2031.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SX260.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SI833.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SI994.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SI1551.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SX235.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SI1389.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SI1269.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SX451.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SI617.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SI1992.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SI919.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SI1296.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SI1798.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SI763.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SI800.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SX95.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SI859.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SI998.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SX289.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SI2022.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SX38.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SI1908.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SX285.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SX43.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SI2013.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SI2154.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SI656.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SI926.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SI1921.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SI846.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SI909.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SX171.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SX18.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SX366.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SX218.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SI1282.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SI1187.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SI1209.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SI2103.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SI1538.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SI1765.WAV,0,Original_Audio,0,Original_Audio
/home/jose/src/TFG/DatasetConcatenation/OriginalDataset/SI1108.WAV,0,Original_Audio,0,Original_Audio
